34620416;34620927;2.16.68.0;2.16.69.255;-;
35011584;35011839;2.22.60.0;2.22.60.255;-;
37748736;38273023;2.64.0.0;2.71.255.255;-;
49807360;50331647;2.248.0.0;2.255.255.255;-;
84559904;84559919;5.10.72.32;5.10.72.47;-;
84562720;84562751;5.10.83.32;5.10.83.63;-;
84563344;84563359;5.10.85.144;5.10.85.159;-;
84565328;84565335;5.10.93.80;5.10.93.87;-;
84570312;84570312;5.10.112.200;5.10.112.200;-;
84573168;84573183;5.10.123.240;5.10.123.255;-;
85387264;85388287;5.22.232.0;5.22.235.255;-;
85388320;85388607;5.22.236.32;5.22.237.63;-;
85388672;85388799;5.22.237.128;5.22.237.255;-;
85389056;85389311;5.22.239.0;5.22.239.255;-;
86175744;86177535;5.34.240.0;5.34.246.255;-;
86226944;86228991;5.35.184.0;5.35.191.255;-;
86814720;86816767;5.44.176.0;5.44.183.255;-;
86818816;86822911;5.44.192.0;5.44.207.255;-;
87683072;87685119;5.57.240.0;5.57.247.255;-;
87972448;87972455;5.62.90.96;5.62.90.103;-;
87972464;87972479;5.62.90.112;5.62.90.127;-;
92651520;92654591;5.133.192.0;5.133.203.255;-;
92654624;92654719;5.133.204.32;5.133.204.127;-;
92654880;92654975;5.133.205.32;5.133.205.127;-;
92655136;92655231;5.133.206.32;5.133.206.127;-;
92655392;92655487;5.133.207.32;5.133.207.127;-;
92655648;92655727;5.133.208.32;5.133.208.111;-;
92655904;92655999;5.133.209.32;5.133.209.127;-;
92656160;92656223;5.133.210.32;5.133.210.95;-;
92656240;92656255;5.133.210.112;5.133.210.127;-;
92656416;92656511;5.133.211.32;5.133.211.127;-;
92656672;92656767;5.133.212.32;5.133.212.127;-;
92656928;92657023;5.133.213.32;5.133.213.127;-;
92657184;92657279;5.133.214.32;5.133.214.127;-;
92657440;92657535;5.133.215.32;5.133.215.127;-;
92657696;92657775;5.133.216.32;5.133.216.111;-;
92657952;92658047;5.133.217.32;5.133.217.127;-;
92658208;92658303;5.133.218.32;5.133.218.127;-;
92658464;92658559;5.133.219.32;5.133.219.127;-;
92658720;92658815;5.133.220.32;5.133.220.127;-;
92658976;92659055;5.133.221.32;5.133.221.111;-;
92659232;92659295;5.133.222.32;5.133.222.95;-;
92659312;92659327;5.133.222.112;5.133.222.127;-;
92659472;92659583;5.133.223.16;5.133.223.127;-;
93425664;93426183;5.145.144.0;5.145.146.7;-;
93765632;93774847;5.150.192.0;5.150.227.255;-;
93776128;93782015;5.150.233.0;5.150.255.255;-;
93913544;93913551;5.153.1.200;5.153.1.207;-;
93913760;93913767;5.153.2.160;5.153.2.167;-;
93914048;93914079;5.153.3.192;5.153.3.223;-;
93917216;93917223;5.153.16.32;5.153.16.39;-;
93921744;93921759;5.153.33.208;5.153.33.223;-;
93921952;93921983;5.153.34.160;5.153.34.191;-;
93922048;93922079;5.153.35.0;5.153.35.31;-;
93922200;93922207;5.153.35.152;5.153.35.159;-;
93922656;93922687;5.153.37.96;5.153.37.127;-;
93923480;93923487;5.153.40.152;5.153.40.159;-;
