87963868;87963871;5.62.56.220;5.62.56.223;-;
87964360;87964363;5.62.58.200;5.62.58.203;-;
532738089;532738093;31.192.240.41;31.192.240.45;-;
961863680;961867775;57.84.224.0;57.84.239.255;-;
1352147440;1352147447;80.152.33.240;80.152.33.247;-;
3114471777;3114471777;185.163.17.97;185.163.17.97;-;
3114472248;3114472248;185.163.19.56;185.163.19.56;-;
3116640037;3116640037;185.196.39.37;185.196.39.37;-;
3161646562;3161646562;188.114.229.226;188.114.229.226;-;
3161648335;3161648335;188.114.236.207;188.114.236.207;-;
3650323328;3650323359;217.147.131.128;217.147.131.159;-;
