87963736;87963739;5.62.56.88;5.62.56.91;-;
87964244;87964247;5.62.58.84;5.62.58.87;-;
961265664;961269759;57.75.192.0;57.75.207.255;-;
1041511984;1041511987;62.20.54.48;62.20.54.51;-;
1358899472;1358899479;80.255.41.16;80.255.41.23;-;
1362406144;1362407167;81.52.171.0;81.52.174.255;-;
1388553666;1388553666;82.195.165.194;82.195.165.194;-;
1439605384;1439605391;85.206.162.136;85.206.162.143;-;
1439606360;1439606367;85.206.166.88;85.206.166.95;-;
2838333473;2838333473;169.45.136.33;169.45.136.33;-;
2838367808;2838367815;169.46.14.64;169.46.14.71;-;
2838944976;2838944991;169.54.220.208;169.54.220.223;-;
3108006592;3108006599;185.64.106.192;185.64.106.199;-;
3278946272;3278946275;195.112.191.224;195.112.191.227;-;
